52578,2013-05-04,101.05,0,1122817937
52577,2013-05-04,103.18,0,1146489392
52576,2013-05-04,99.97,0,1110837377
52575,2013-05-04,101.86,0,1131804882
52574,2013-05-04,101.62,0,1129174435
52573,2013-05-04,103.04,0,1144949882
52572,2013-05-04,106.3,0,1181279548
52571,2013-05-04,109.56,0,1217499346
52570,2013-05-04,108.57,0,1206465548
52569,2013-05-04,112.59,0,1251159876
52568,2013-05-04,112.99,0,1255626634
52567,2013-05-04,110.76,0,1230885037
52566,2013-05-04,111.17,0,1235442864
52565,2013-05-04,112.65,0,1251978315
52564,2013-05-04,113.6,0,1262551075
52563,2013-05-04,113.44,0,1260801100
52562,2013-05-04,112.42,0,1249422783
52561,2013-05-05,112.57,0,1251095520
52560,2013-05-05,112.8,0,1253642606
52559,2013-05-05,116.7,0,1296964723
52558,2013-05-05,117.96,0,1311071861
52557,2013-05-05,117.82,0,1309476974
52556,2013-05-05,116.38,0,1293504861
52555,2013-05-05,116,0,1289324089
52554,2013-05-05,110.79,0,1231428759
52553,2013-05-05,110.72,0,1230684717
52552,2013-05-05,109.5,0,1217143786
52551,2013-05-05,108.57,0,1206785092
52550,2013-05-05,111.45,0,1238782863
52549,2013-05-05,110.09,0,1223686572
52548,2013-05-05,110.98,0,1233668285
52547,2013-05-05,112.3,0,1248294316
52546,2013-05-05,114.64,0,1274399948
52545,2013-05-05,115.59,0,1285005448
52544,2013-05-05,115,0,1278398930
52543,2013-05-05,116.86,0,1299170616
52542,2013-05-05,116.84,0,1298972598
52541,2013-05-05,116.61,0,1296360653
52540,2013-05-05,116.42,0,1294245040
52539,2013-05-05,115.32,0,1282054404
52538,2013-05-05,116.4,0,1294084491
52537,2013-05-06,116.12,0,1291070836
52536,2013-05-06,116.44,0,1294604319
52535,2013-05-06,118.19,0,1314084215
52534,2013-05-06,119.7,0,1330841803
52533,2013-05-06,118.46,0,1317134356
52532,2013-05-06,119.06,0,1323850085
52531,2013-05-06,121.18,0,1347484346
52530,2013-05-06,121.51,0,1351085012
52529,2013-05-06,122.31,0,1360087369
52528,2013-05-06,122.75,0,1364970880
52527,2013-05-06,123.29,0,1371008227
52526,2013-05-06,123.11,0,1369033853
52525,2013-05-06,123.32,0,1371354188
52524,2013-05-06,122.74,0,1364950960
52523,2013-05-06,121.35,0,1349488667
52522,2013-05-06,119.16,0,1325169539
52521,2013-05-06,119.5,0,1328986535
52520,2013-05-06,120.92,0,1344717463
52519,2013-05-06,120.61,0,1341363372
52518,2013-05-06,118.05,0,1312841196
52517,2013-05-06,113.51,0,1262449587
52516,2013-05-06,109.96,0,1222895645
52515,2013-05-06,110.14,0,1224990066
52514,2013-05-06,112.27,0,1248723124
52513,2013-05-07,112.16,0,1247467192
52512,2013-05-07,109.17,0,1214208227
52511,2013-05-07,108.62,0,1208175874
52510,2013-05-07,105.59,0,1174416300
52509,2013-05-07,107.09,0,1191145626
52508,2013-05-07,108.24,0,1203947965
52507,2013-05-07,110.2,0,1225797600
52506,2013-05-07,109.58,0,1218858740
52505,2013-05-07,109.11,0,1213725594
52504,2013-05-07,110.74,0,1231832912
52503,2013-05-07,110.47,0,1228895345
52502,2013-05-07,109.71,0,1220455753
52501,2013-05-07,106.19,0,1181355538
52500,2013-05-07,104.56,0,1163186446
52499,2013-05-07,101.24,0,1126278197
52498,2013-05-07,102.95,0,1145284832
52497,2013-05-07,105.89,0,1178084000
52496,2013-05-07,106.91,0,1189395548
52495,2013-05-07,106.18,0,1181296528
52494,2013-05-07,106.26,0,1182212852
52493,2013-05-07,107.73,0,1198611635
52492,2013-05-07,108.74,0,1209798805
52491,2013-05-07,109.82,0,1221835834
52490,2013-05-07,111.89,0,1244870521
52489,2013-05-08,110.27,0,1226899728
52488,2013-05-08,111.79,0,1243837999
52487,2013-05-08,114.54,0,1274466396
52486,2013-05-08,113.72,0,1265333764
52485,2013-05-08,114.12,0,1269866782
52484,2013-05-08,111.67,0,1242555019
52483,2013-05-08,110.95,0,1234655903
52482,2013-05-08,112.33,0,1249964718
52481,2013-05-08,114.11,0,1269791057
52480,2013-05-08,112.3,0,1249711717
52479,2013-05-08,112.22,0,1248843895
52478,2013-05-08,111.9,0,1245241623
52477,2013-05-08,112.04,0,1246814322
52476,2013-05-08,112.05,0,1247014147
52475,2013-05-08,112.23,0,1248983611
52474,2013-05-08,112.81,0,1255503718
52473,2013-05-08,113.04,0,1258065204
52472,2013-05-08,114.33,0,1272402860
52471,2013-05-08,114.1,0,1269921637
52470,2013-05-08,113.83,0,1266897389
52469,2013-05-08,114.18,0,1270815986
52468,2013-05-08,113.25,0,1260510463
52467,2013-05-08,113.77,0,1266238630
52466,2013-05-08,113.06,0,1258456172
52465,2013-05-09,112.17,0,1248527520
52464,2013-05-09,111.2,0,1237802549
52463,2013-05-09,109.6,0,1219991796
52462,2013-05-09,110.1,0,1225566483
52461,2013-05-09,111.48,0,1240914561
52460,2013-05-09,111.36,0,1239650928
52459,2013-05-09,111.73,0,1243745572
52458,2013-05-09,112.1,0,1247828928
52457,2013-05-09,112.4,0,1251255777
52456,2013-05-09,111.81,0,1244674988
52455,2013-05-09,111.04,0,1236124325
52454,2013-05-09,111.19,0,1237821529
52453,2013-05-09,111.85,0,1245208016
52452,2013-05-09,111.69,0,1243465666
52451,2013-05-09,112.44,0,1251857523
52450,2013-05-09,111.95,0,1246419317
52449,2013-05-09,112.38,0,1251127751
52448,2013-05-09,112.49,0,1252452755
52447,2013-05-09,112.56,0,1253238088
52446,2013-05-09,113.08,0,1258982845
52445,2013-05-09,112.87,0,1256679246
52444,2013-05-09,112.75,0,1255397910
52443,2013-05-09,112.42,0,1251692797
52442,2013-05-09,111.94,0,1246429126
52441,2013-05-10,112.25,0,1249874434
52440,2013-05-10,112.35,0,1251025647
52439,2013-05-10,111.91,0,1246134387
52438,2013-05-10,112.52,0,1252967658
52437,2013-05-10,112.81,0,1256227401
52436,2013-05-10,112.71,0,1255129709
52435,2013-05-10,112.73,0,1255349353
52434,2013-05-10,112.83,0,1256507137
52433,2013-05-10,115.06,0,1281372984
52432,2013-05-10,118.08,0,1314935927
52431,2013-05-10,117.67,0,1310386192
52430,2013-05-10,117.03,0,1303329133
52429,2013-05-10,119.59,0,1331817976
52428,2013-05-10,121.2,0,1349792853
52427,2013-05-10,120.22,0,1338937624
52426,2013-05-10,119.79,0,1334193594
52425,2013-05-10,119.2,0,1327574812
52424,2013-05-10,118.4,0,1318708171
52423,2013-05-10,118.11,0,1315507828
52422,2013-05-10,118.7,0,1322058125
52421,2013-05-10,118.47,0,1319598158
52420,2013-05-10,118.07,0,1315134376
52419,2013-05-10,117.92,0,1313497895
52418,2013-05-10,117.77,0,1311822062
52417,2013-05-11,117.91,0,1313372273
52416,2013-05-11,117.72,0,1311326910
52415,2013-05-11,117.8,0,1312275158
52414,2013-05-11,116.63,0,1299203284
52413,2013-05-11,116.51,0,1297863486
52412,2013-05-11,116.71,0,1300097293
52411,2013-05-11,116.11,0,1293528546
52410,2013-05-11,114.82,0,1279156057
52409,2013-05-11,115.71,0,1289060806
52408,2013-05-11,115.51,0,1286876421
52407,2013-05-11,115.87,0,1290933552
52406,2013-05-11,118.07,0,1315410394
52405,2013-05-11,117.43,0,1308358020
52404,2013-05-11,116.91,0,1302539519
52403,2013-05-11,117.33,0,1307277628
52402,2013-05-11,116.37,0,1296548221
52401,2013-05-11,116.25,0,1295261164
52400,2013-05-11,115.77,0,1289889822
52399,2013-05-11,115.52,0,1287119547
52398,2013-05-11,115.79,0,1290226677
52397,2013-05-11,114.5,0,1275812926
52396,2013-05-11,114.72,0,1278287874
52395,2013-05-11,114.93,0,1280714101
52394,2013-05-11,115.39,0,1285797687
52393,2013-05-12,115.76,0,1290009671
52392,2013-05-12,115.58,0,1287950800
52391,2013-05-12,115.67,0,1288975041
52390,2013-05-12,115.53,0,1287506588
52389,2013-05-12,115.44,0,1286513286
52388,2013-05-12,115.6,0,1288300286
52387,2013-05-12,116.72,0,1300784646
52386,2013-05-12,116.99,0,1303858845
52385,2013-05-12,117.12,0,1305355911
52384,2013-05-12,116.62,0,1299777865
52383,2013-05-12,116.35,0,1296826312
52382,2013-05-12,115.43,0,1286515087
52381,2013-05-12,114.41,0,1275205259
52380,2013-05-12,114.4,0,1275054122
52379,2013-05-12,114.36,0,1274721208
52378,2013-05-12,114.31,0,1274169948
52377,2013-05-12,114.41,0,1275222673
52376,2013-05-12,114.8,0,1279634198
52375,2013-05-12,114.67,0,1278172583
52374,2013-05-12,114.7,0,1278548929
52373,2013-05-12,114.72,0,1278800433
52372,2013-05-12,115.58,0,1288430787
52371,2013-05-12,115.56,0,1288179524
52370,2013-05-12,114.89,0,1280791792
52369,2013-05-13,115.26,0,1284844504
52368,2013-05-13,115.83,0,1291263381
52367,2013-05-13,116.04,0,1293586422
52366,2013-05-13,115.24,0,1284713043
52365,2013-05-13,116.04,0,1293656111
52364,2013-05-13,116.35,0,1297119096
52363,2013-05-13,116.13,0,1294692811
52362,2013-05-13,115.7,0,1289995629
52361,2013-05-13,116.45,0,1298385371
52360,2013-05-13,116.52,0,1299136109
52359,2013-05-13,116.66,0,1300709061
52358,2013-05-13,117.68,0,1312141104
52357,2013-05-13,117.98,0,1315479927
52356,2013-05-13,117.38,0,1308847002
52355,2013-05-13,117.09,0,1305646648
52354,2013-05-13,117.09,0,1305639362
52353,2013-05-13,117.12,0,1306013259
52352,2013-05-13,117.45,0,1309637760
52351,2013-05-13,117.36,0,1308714369
52350,2013-05-13,117.79,0,1313541331
52349,2013-05-13,116.99,0,1304569237
52348,2013-05-13,116.58,0,1300094327
52347,2013-05-13,117.1,0,1305894877
52346,2013-05-13,117.43,0,1309564598
52345,2013-05-14,117.65,0,1311990997
52344,2013-05-14,117.7,0,1312617617
52343,2013-05-14,117.59,0,1311381235
52342,2013-05-14,117.53,0,1310749082
52341,2013-05-14,117.73,0,1313039327
52340,2013-05-14,117.9,0,1314902728
52339,2013-05-14,117.99,0,1316003146
52338,2013-05-14,117.9,0,1315003162
52337,2013-05-14,117.9,0,1314992972
52336,2013-05-14,117.95,0,1315559343
